Year,Date,Bottineau,Carrington,Dickinson,Fargo,Grand Forks,Hettinger,Langdon,Minot,Streeter,Williston,Average
2018,1/9/2018,66.00,128.00,40.00,132.00,145.00,84.00,169.00,101.00,57.00,74.00,99.6
2018,1/10/2018,66.00,119.00,49.00,155.00,140.00,0.00,200.00,66.00,52.00,67.00,91.4
2018,1/11/2018,123.00,243.00,125.00,214.00,241.00,103.00,280.00,141.00,171.00,104.00,174.5
2018,1/12/2018,122.00,249.00,121.00,217.00,249.00,93.00,296.00,142.00,170.00,102.00,176.1
2018,1/13/2018,119.00,242.00,119.00,212.00,244.00,88.00,289.00,139.00,164.00,101.00,171.7
2018,1/14/2018,117.00,236.00,116.00,209.00,239.00,98.00,284.00,137.00,160.00,100.00,169.6
2018,1/15/2018,122.00,233.00,117.00,221.00,259.00,101.00,294.00,132.00,156.00,97.00,173.2
2018,1/16/2018,119.00,228.00,115.00,221.00,254.00,96.00,289.00,130.00,152.00,96.00,170
2018,1/17/2018,151.00,241.00,73.00,182.00,287.00,85.00,245.00,134.00,143.00,72.00,161.3
2018,1/18/2018,141.00,228.00,66.00,174.00,277.00,75.00,231.00,122.00,132.00,68.00,151.4
2018,1/19/2018,137.00,221.00,22.00,169.00,269.00,37.00,226.00,91.00,123.00,67.00,136.2
2018,1/20/2018,129.00,167.00,0.00,137.00,242.00,29.00,110.00,5.00,87.00,21.00,92.7
2018,1/21/2018,125.00,162.00,0.00,137.00,239.00,27.00,110.00,0.00,80.00,21.00,90.1
2018,1/22/2018,125.00,163.00,0.00,137.00,238.00,26.00,113.00,0.00,82.00,21.00,90.5
2018,1/23/2018,128.00,171.00,0.00,139.00,240.00,25.00,115.00,0.00,89.00,22.00,92.9
2018,1/24/2018,112.00,174.00,160.00,152.00,208.00,3.00,254.00,38.00,45.00,119.00,126.5
2018,1/25/2018,112.00,175.00,146.00,156.00,213.00,0.00,258.00,36.00,46.00,111.00,125.3
2018,1/26/2018,112.00,176.00,136.00,156.00,214.00,0.00,262.00,33.00,45.00,106.00,124
2018,1/27/2018,114.00,175.00,124.00,154.00,211.00,0.00,265.00,30.00,44.00,101.00,121.8
2018,1/28/2018,114.00,174.00,119.00,153.00,210.00,0.00,269.00,29.00,45.00,98.00,121.1
2018,1/29/2018,114.00,174.00,117.00,152.00,208.00,0.00,269.00,29.00,45.00,97.00,120.5
2018,1/30/2018,112.00,173.00,114.00,151.00,207.00,0.00,269.00,28.00,45.00,95.00,119.4
2018,1/31/2018,99.00,170.00,0.00,146.00,202.00,0.00,290.00,0.00,43.00,15.00,96.5
2018,2/1/2018,97.00,167.00,5.00,149.00,200.00,0.00,289.00,0.00,50.00,16.00,97.3
2018,2/2/2018,95.00,166.00,4.00,148.00,197.00,0.00,287.00,0.00,48.00,16.00,96.1
2018,2/3/2018,95.00,165.00,39.00,147.00,199.00,4.00,288.00,4.00,48.00,59.00,104.8
2018,2/4/2018,160.00,221.00,97.00,201.00,246.00,44.00,340.00,63.00,114.00,104.00,159
2018,2/5/2018,155.00,216.00,90.00,196.00,240.00,40.00,335.00,56.00,109.00,99.00,153.6
2018,2/6/2018,147.00,169.00,66.00,187.00,246.00,98.00,236.00,78.00,78.00,72.00,137.7
2018,2/7/2018,150.00,170.00,62.00,196.00,258.00,90.00,236.00,74.00,76.00,70.00,138.2
2018,2/8/2018,147.00,168.00,68.00,193.00,254.00,103.00,234.00,70.00,74.00,69.00,138
2018,2/9/2018,145.00,167.00,129.00,190.00,251.00,201.00,232.00,68.00,73.00,81.00,153.7
2018,2/10/2018,142.00,164.00,122.00,187.00,248.00,199.00,230.00,64.00,71.00,79.00,150.6
2018,2/11/2018,139.00,161.00,115.00,184.00,244.00,189.00,227.00,60.00,68.00,76.00,146.3
2018,2/12/2018,136.00,158.00,112.00,181.00,240.00,185.00,225.00,57.00,66.00,74.00,143.4
2018,2/13/2018,134.00,159.00,110.00,179.00,238.00,197.00,224.00,55.00,67.00,72.00,143.5
2018,2/14/2018,130.00,154.00,102.00,175.00,234.00,186.00,220.00,48.00,63.00,69.00,138.1
2018,2/15/2018,170.00,136.00,41.00,170.00,234.00,171.00,234.00,47.00,45.00,90.00,133.8
2018,2/16/2018,176.00,160.00,82.00,175.00,236.00,222.00,243.00,70.00,74.00,91.00,152.9
2018,2/17/2018,171.00,156.00,83.00,169.00,230.00,216.00,238.00,61.00,72.00,88.00,148.4
2018,2/18/2018,166.00,153.00,82.00,165.00,225.00,212.00,234.00,56.00,69.00,87.00,144.9
2018,2/19/2018,195.00,223.00,143.00,243.00,289.00,257.00,270.00,112.00,103.00,136.00,197.1
2018,2/20/2018,194.00,231.00,175.00,241.00,288.00,282.00,267.00,126.00,125.00,144.00,207.3
2018,2/21/2018,203.00,267.00,167.00,251.00,307.00,282.00,257.00,128.00,168.00,150.00,218
2018,2/22/2018,199.00,261.00,161.00,245.00,299.00,274.00,253.00,121.00,160.00,145.00,211.8
2018,2/23/2018,195.00,265.00,157.00,267.00,297.00,267.00,249.00,116.00,191.00,141.00,214.5
2018,2/24/2018,192.00,275.00,153.00,280.00,302.00,261.00,246.00,111.00,199.00,138.00,215.7
2018,2/25/2018,191.00,294.00,147.00,360.00,362.00,253.00,250.00,106.00,252.00,136.00,235.1
2018,2/26/2018,187.00,285.00,139.00,345.00,353.00,242.00,247.00,99.00,238.00,132.00,226.7
2018,2/27/2018,114.00,247.00,108.00,369.00,262.00,151.00,245.00,70.00,193.00,124.00,188.3
2018,2/28/2018,112.00,244.00,105.00,360.00,258.00,149.00,242.00,67.00,188.00,121.00,184.6
2018,3/1/2018,109.00,239.00,101.00,352.00,254.00,144.00,239.00,63.00,181.00,118.00,180
2018,3/2/2018,107.00,236.00,98.00,345.00,249.00,141.00,237.00,62.00,178.00,116.00,176.9
2018,3/3/2018,111.00,301.00,96.00,348.00,251.00,136.00,252.00,90.00,198.00,115.00,189.8
2018,3/4/2018,104.00,289.00,97.00,272.00,227.00,136.00,248.00,85.00,190.00,117.00,176.5
2018,3/5/2018,135.00,295.00,102.00,236.00,182.00,137.00,355.00,122.00,192.00,162.00,191.8
2018,3/6/2018,250.00,479.00,147.00,295.00,556.00,124.00,502.00,340.00,329.00,211.00,323.3
2018,3/7/2018,249.00,464.00,152.00,289.00,527.00,130.00,489.00,364.00,335.00,213.00,321.2
2018,3/8/2018,248.00,457.00,148.00,286.00,511.00,127.00,479.00,350.00,333.00,207.00,314.6
2018,3/9/2018,244.00,447.00,148.00,285.00,499.00,139.00,472.00,337.00,325.00,203.00,309.9
2018,3/10/2018,224.00,435.00,114.00,342.00,375.00,109.00,281.00,149.00,250.00,193.00,247.2
2018,3/11/2018,225.00,434.00,121.00,341.00,372.00,146.00,291.00,150.00,250.00,190.00,252
2018,3/12/2018,220.00,425.00,118.00,344.00,365.00,141.00,286.00,145.00,246.00,187.00,247.7
2018,3/13/2018,217.00,418.00,115.00,291.00,330.00,84.00,281.00,142.00,241.00,185.00,230.4
2018,3/14/2018,213.00,409.00,97.00,289.00,324.00,80.00,275.00,136.00,235.00,183.00,224.1
2018,3/15/2018,210.00,403.00,62.00,286.00,318.00,0.00,272.00,133.00,210.00,181.00,207.5
2018,3/16/2018,203.00,396.00,59.00,282.00,312.00,0.00,268.00,129.00,206.00,180.00,203.5
2018,3/17/2018,198.00,388.00,22.00,277.00,307.00,19.00,264.00,125.00,247.00,179.00,202.6
2018,3/18/2018,196.00,384.00,22.00,276.00,303.00,17.00,261.00,123.00,246.00,179.00,200.7
2018,3/19/2018,196.00,386.00,169.00,276.00,303.00,80.00,261.00,227.00,251.00,199.00,234.8
2018,3/20/2018,208.00,421.00,220.00,351.00,345.00,131.00,263.00,258.00,298.00,234.00,272.9
2018,3/21/2018,208.00,418.00,208.00,366.00,348.00,121.00,268.00,255.00,297.00,274.00,276.3
2018,3/22/2018,245.00,379.00,175.00,250.00,295.00,63.00,333.00,226.00,246.00,261.00,247.3
2018,3/23/2018,243.00,377.00,70.00,248.00,292.00,0.00,334.00,221.00,224.00,206.00,221.5
2018,3/24/2018,394.00,474.00,236.00,304.00,283.00,75.00,376.00,401.00,335.00,379.00,325.7
2018,3/25/2018,393.00,470.00,201.00,392.00,329.00,8.00,408.00,380.00,333.00,311.00,322.5
2018,3/26/2018,375.00,461.00,106.00,396.00,479.00,0.00,403.00,287.00,333.00,210.00,305
2018,3/27/2018,341.00,384.00,103.00,275.00,333.00,31.00,320.00,203.00,219.00,95.00,230.4
2018,3/28/2018,316.00,329.00,0.00,140.00,285.00,0.00,279.00,100.00,47.00,0.00,149.6
2018,3/29/2018,307.00,300.00,0.00,119.00,251.00,0.00,249.00,82.00,23.00,0.00,133.1
2018,3/30/2018,276.00,332.00,11.00,119.00,254.00,0.00,248.00,109.00,51.00,5.00,140.5
2018,3/31/2018,320.00,388.00,20.00,194.00,276.00,0.00,257.00,203.00,95.00,67.00,182
2018,4/1/2018,312.00,382.00,15.00,206.00,273.00,0.00,252.00,194.00,95.00,58.00,178.7
2018,4/2/2018,305.00,373.00,11.00,199.00,265.00,0.00,247.00,187.00,90.00,53.00,173
2018,4/3/2018,299.00,378.00,35.00,231.00,259.00,78.00,245.00,183.00,139.00,49.00,189.6
2018,4/4/2018,294.00,372.00,50.00,224.00,254.00,102.00,242.00,179.00,131.00,49.00,189.7
2018,4/5/2018,290.00,367.00,44.00,218.00,249.00,97.00,240.00,175.00,125.00,47.00,185.2
2018,4/6/2018,174.00,403.00,0.00,257.00,212.00,41.00,216.00,143.00,236.00,61.00,174.3
2018,4/7/2018,169.00,394.00,0.00,248.00,207.00,37.00,212.00,138.00,226.00,58.00,168.9
2018,4/8/2018,168.00,389.00,0.00,244.00,204.00,30.00,211.00,135.00,220.00,54.00,165.5
2018,4/9/2018,164.00,407.00,134.00,279.00,201.00,184.00,208.00,177.00,285.00,127.00,216.6
2018,4/10/2018,164.00,403.00,122.00,276.00,198.00,169.00,208.00,174.00,277.00,120.00,211.1
2018,4/11/2018,162.00,308.00,0.00,209.00,163.00,0.00,156.00,150.00,39.00,67.00,125.4
2018,4/12/2018,170.00,309.00,0.00,227.00,199.00,0.00,222.00,140.00,33.00,0.00,130
2018,4/13/2018,170.00,309.00,37.00,195.00,222.00,4.00,249.00,143.00,30.00,0.00,135.9
2018,4/14/2018,165.00,302.00,100.00,186.00,208.00,144.00,238.00,139.00,27.00,21.00,153
2018,4/15/2018,160.00,295.00,87.00,177.00,195.00,128.00,228.00,135.00,22.00,12.00,143.9
2018,4/16/2018,139.00,291.00,41.00,171.00,188.00,97.00,222.00,131.00,16.00,0.00,129.6
2018,4/17/2018,0.00,258.00,0.00,140.00,100.00,0.00,19.00,94.00,0.00,0.00,61.1
2018,4/18/2018,0.00,212.00,11.00,104.00,61.00,13.00,0.00,21.00,0.00,0.00,42.2
2018,4/19/2018,0.00,156.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.6
2018,4/20/2018,0.00,102.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.2
2018,4/21/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,4/22/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,4/23/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,4/24/2018,0.00,0.00,0.00,0.00,0.00,37.00,0.00,0.00,0.00,0.00,3.7
2018,4/25/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,4/26/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,4/27/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,4/28/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,4/29/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,4/30/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/1/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/2/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/3/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/4/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/5/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/6/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/7/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/8/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/9/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/10/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/11/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/12/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/13/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/14/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/15/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/16/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/17/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/18/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/19/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/20/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/21/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/22/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/23/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/24/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/25/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/26/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/27/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/28/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/29/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/30/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,5/31/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/1/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/2/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/3/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/4/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/5/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/6/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/7/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/8/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/9/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/10/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/11/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/12/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/13/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/14/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/15/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/16/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/17/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/18/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/19/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/20/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/21/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/22/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/23/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/24/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/25/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/26/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/27/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/28/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/29/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,6/30/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/1/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/2/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/3/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/4/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/5/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/6/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/7/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/8/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/9/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/10/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/11/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/12/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/13/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/14/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/15/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/16/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/17/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/18/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/19/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/20/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/21/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/22/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/23/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/24/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/25/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/26/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/27/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/28/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/29/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/30/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,7/31/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/1/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/2/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/3/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/4/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/5/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/6/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/7/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/8/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/9/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/10/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/11/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/12/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/13/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/14/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/15/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/16/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/17/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/18/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/19/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/20/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/21/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/22/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/23/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/24/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/25/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/26/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/27/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/28/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/29/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/30/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,8/31/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/1/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/2/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/3/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/4/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/5/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/6/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/7/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/8/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/9/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/10/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/11/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/12/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/13/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/14/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/15/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/16/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/17/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/18/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/19/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/20/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/21/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/22/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/23/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/24/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/25/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/26/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/27/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/28/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
2018,9/29/2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
